SCHL,SCHG,POVPIP,WKL,FOD1P
23.0,,501.0,1.0,3601.0
22.0,,501.0,1.0,6110.0
2.0,1.0,501.0,,
2.0,1.0,501.0,,
,,501.0,,
19.0,,243.0,1.0,
19.0,,243.0,1.0,
21.0,,478.0,3.0,2414.0
21.0,,478.0,3.0,2309.0
21.0,,501.0,2.0,2405.0
22.0,,501.0,2.0,6201.0
19.0,,406.0,1.0,
17.0,,406.0,1.0,
21.0,,406.0,1.0,6109.0
17.0,,306.0,3.0,
16.0,,306.0,3.0,
22.0,,501.0,1.0,2406.0
22.0,,501.0,1.0,6103.0
21.0,,501.0,1.0,1902.0
20.0,,501.0,1.0,
18.0,,501.0,1.0,
20.0,,501.0,1.0,
16.0,,145.0,1.0,
18.0,,13.0,3.0,
12.0,,4.0,1.0,
21.0,,331.0,2.0,5506.0
20.0,,331.0,2.0,
15.0,14.0,331.0,3.0,
19.0,,501.0,1.0,
16.0,,0.0,2.0,
23.0,,501.0,2.0,6402.0
21.0,,501.0,3.0,5507.0
22.0,,501.0,1.0,2901.0
22.0,,501.0,1.0,6402.0
16.0,,278.0,1.0,
19.0,,152.0,2.0,
19.0,,299.0,1.0,
16.0,,126.0,3.0,
19.0,,299.0,1.0,
12.0,,299.0,3.0,
20.0,,200.0,1.0,
11.0,,0.0,2.0,
19.0,,289.0,1.0,
,,,,
16.0,,0.0,3.0,
19.0,,204.0,2.0,
15.0,,204.0,1.0,
18.0,,306.0,3.0,
18.0,,395.0,1.0,
16.0,,395.0,3.0,
21.0,,501.0,3.0,2405.0
24.0,,501.0,3.0,2313.0
22.0,,501.0,3.0,5200.0
19.0,,421.0,2.0,
16.0,,243.0,3.0,
16.0,,243.0,3.0,
16.0,,243.0,2.0,
19.0,,261.0,2.0,
19.0,,366.0,1.0,
16.0,,366.0,1.0,
16.0,,366.0,3.0,
7.0,7.0,366.0,,
4.0,4.0,366.0,,
20.0,,501.0,1.0,
22.0,,501.0,1.0,6201.0
20.0,,501.0,1.0,
22.0,,501.0,1.0,3301.0
21.0,,501.0,1.0,5200.0
14.0,14.0,501.0,2.0,
22.0,,423.0,1.0,5507.0
19.0,,371.0,1.0,
21.0,,95.0,2.0,2304.0
19.0,,95.0,1.0,
7.0,6.0,95.0,,
4.0,3.0,95.0,,
21.0,,241.0,1.0,1302.0
19.0,,241.0,1.0,
14.0,14.0,241.0,1.0,
12.0,12.0,241.0,1.0,
9.0,9.0,241.0,,
7.0,7.0,241.0,,
4.0,4.0,241.0,,
1.0,1.0,241.0,,
19.0,,501.0,1.0,
16.0,,501.0,1.0,
12.0,12.0,501.0,3.0,
9.0,9.0,501.0,,
23.0,,501.0,1.0,5098.0
21.0,,501.0,3.0,6203.0
16.0,,101.0,2.0,
16.0,,101.0,3.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
19.0,,272.0,3.0,
16.0,,272.0,1.0,
21.0,,501.0,1.0,1902.0
21.0,,501.0,2.0,6004.0
24.0,,501.0,1.0,2401.0
19.0,,501.0,1.0,
19.0,15.0,501.0,1.0,
16.0,,124.0,1.0,
21.0,,501.0,1.0,6107.0
19.0,,501.0,1.0,
19.0,15.0,501.0,1.0,
16.0,,121.0,3.0,
19.0,,495.0,1.0,
18.0,,495.0,1.0,
13.0,12.0,495.0,3.0,
19.0,,501.0,3.0,
21.0,,195.0,3.0,6201.0
21.0,,195.0,2.0,6107.0
21.0,,197.0,1.0,2603.0
8.0,8.0,197.0,,
16.0,,242.0,2.0,
16.0,,242.0,2.0,
13.0,,328.0,1.0,
21.0,,328.0,1.0,6201.0
5.0,4.0,328.0,,
19.0,15.0,328.0,1.0,
14.0,13.0,328.0,3.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
16.0,,295.0,1.0,
14.0,,295.0,3.0,
17.0,,219.0,1.0,
21.0,,219.0,1.0,6203.0
14.0,14.0,219.0,3.0,
14.0,14.0,219.0,2.0,
1.0,,327.0,3.0,
16.0,,327.0,1.0,
24.0,,501.0,1.0,5200.0
22.0,,501.0,1.0,3301.0
24.0,,501.0,1.0,6402.0
22.0,,501.0,1.0,3600.0
18.0,,501.0,1.0,
21.0,,501.0,1.0,6209.0
22.0,,501.0,1.0,2300.0
21.0,,501.0,1.0,6200.0
21.0,,501.0,1.0,3301.0
20.0,15.0,501.0,1.0,
16.0,,484.0,3.0,
21.0,,484.0,1.0,6200.0
9.0,,484.0,,
21.0,,220.0,3.0,2304.0
20.0,,315.0,1.0,
19.0,,187.0,3.0,
19.0,,187.0,3.0,
16.0,,123.0,3.0,
19.0,,501.0,3.0,
16.0,,501.0,3.0,
22.0,,501.0,1.0,5007.0
21.0,,501.0,1.0,1903.0
10.0,,163.0,3.0,
19.0,,254.0,1.0,
13.0,,254.0,1.0,
11.0,11.0,254.0,,
7.0,7.0,254.0,,
1.0,,254.0,3.0,
16.0,,342.0,1.0,
20.0,,342.0,1.0,
12.0,12.0,342.0,3.0,
20.0,,424.0,1.0,
19.0,,315.0,1.0,
17.0,,394.0,2.0,
14.0,,99.0,3.0,
19.0,,501.0,1.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
17.0,,501.0,1.0,
16.0,,443.0,1.0,
16.0,,443.0,1.0,
16.0,,443.0,1.0,
20.0,,377.0,1.0,
20.0,,377.0,2.0,
22.0,,501.0,1.0,6000.0
12.0,,178.0,3.0,
21.0,,324.0,3.0,2304.0
17.0,,116.0,1.0,
16.0,,116.0,3.0,
19.0,,501.0,1.0,
2.0,1.0,501.0,,
21.0,,501.0,1.0,4101.0
19.0,,128.0,3.0,
23.0,,223.0,1.0,6200.0
21.0,,186.0,1.0,6000.0
8.0,7.0,,,
4.0,3.0,,,
13.0,,146.0,3.0,
17.0,,184.0,3.0,
17.0,,184.0,3.0,
21.0,,501.0,1.0,2417.0
19.0,,501.0,3.0,
16.0,,209.0,1.0,
24.0,,361.0,3.0,6402.0
19.0,,337.0,1.0,
21.0,,371.0,1.0,6007.0
19.0,,136.0,3.0,
16.0,,136.0,1.0,
,,136.0,,
,,136.0,,
21.0,,173.0,3.0,4901.0
21.0,,501.0,1.0,2408.0
20.0,,501.0,3.0,
16.0,,113.0,2.0,
16.0,,283.0,1.0,
19.0,,201.0,1.0,
22.0,,501.0,1.0,1105.0
20.0,,415.0,1.0,
20.0,,501.0,2.0,
21.0,,501.0,1.0,6201.0
16.0,,152.0,1.0,
20.0,,152.0,3.0,
12.0,12.0,152.0,,
10.0,10.0,152.0,,
6.0,6.0,152.0,,
22.0,,224.0,2.0,2304.0
21.0,,501.0,1.0,2417.0
22.0,,501.0,2.0,6107.0
20.0,,501.0,2.0,
21.0,,501.0,2.0,2304.0
22.0,,501.0,3.0,2400.0
24.0,,501.0,1.0,2300.0
16.0,,65.0,1.0,
7.0,6.0,65.0,,
16.0,,93.0,3.0,
16.0,,258.0,2.0,
17.0,,258.0,1.0,
16.0,,210.0,3.0,
19.0,,58.0,3.0,
19.0,,306.0,3.0,
19.0,,306.0,1.0,
12.0,12.0,306.0,,
7.0,7.0,306.0,,
1.0,1.0,306.0,,
,,306.0,,
5.0,5.0,306.0,,
1.0,1.0,306.0,,
18.0,15.0,279.0,1.0,
21.0,,348.0,3.0,6201.0
22.0,,348.0,3.0,2300.0
17.0,,1.0,2.0,
21.0,,501.0,1.0,6200.0
19.0,,501.0,2.0,
19.0,,501.0,1.0,
13.0,12.0,501.0,3.0,
16.0,,501.0,1.0,
20.0,,125.0,2.0,
11.0,,125.0,3.0,
16.0,,125.0,3.0,
16.0,,89.0,1.0,
16.0,,224.0,1.0,
16.0,,224.0,1.0,
20.0,,463.0,1.0,
21.0,,427.0,1.0,6107.0
16.0,,345.0,1.0,
17.0,,300.0,1.0,
16.0,,300.0,1.0,
16.0,,300.0,1.0,
21.0,,304.0,3.0,2304.0
20.0,,304.0,3.0,
17.0,,161.0,1.0,
16.0,,70.0,2.0,
17.0,,158.0,3.0,
21.0,,387.0,1.0,3301.0
21.0,,501.0,3.0,2300.0
16.0,,237.0,1.0,
16.0,,237.0,1.0,
16.0,,111.0,3.0,
16.0,,89.0,1.0,
20.0,,501.0,2.0,
21.0,,501.0,1.0,5404.0
9.0,8.0,501.0,,
5.0,5.0,501.0,,
21.0,,360.0,1.0,2304.0
16.0,,360.0,1.0,
20.0,,344.0,3.0,
21.0,,501.0,1.0,1901.0
16.0,,501.0,1.0,
14.0,14.0,501.0,1.0,
13.0,,66.0,3.0,
16.0,,66.0,3.0,
14.0,,66.0,3.0,
7.0,7.0,66.0,,
6.0,,66.0,,
5.0,,66.0,,
4.0,,66.0,,
18.0,,66.0,3.0,
18.0,,501.0,1.0,
10.0,,167.0,3.0,
21.0,16.0,167.0,1.0,5205.0
19.0,,98.0,1.0,
1.0,,98.0,,
,,98.0,,
21.0,,501.0,1.0,1302.0
22.0,,501.0,1.0,4101.0
6.0,6.0,501.0,,
4.0,4.0,501.0,,
22.0,,361.0,2.0,5200.0
16.0,,361.0,3.0,
16.0,,92.0,3.0,
16.0,,111.0,3.0,
21.0,,501.0,1.0,2102.0
22.0,,131.0,1.0,5203.0
16.0,,77.0,1.0,
17.0,,244.0,1.0,
22.0,,299.0,1.0,2102.0
21.0,16.0,174.0,1.0,6207.0
17.0,,174.0,1.0,
4.0,4.0,174.0,,
3.0,3.0,174.0,,
,,174.0,,
22.0,,410.0,1.0,5506.0
18.0,,410.0,1.0,
2.0,,410.0,,
1.0,,410.0,,
1.0,,410.0,,
19.0,,172.0,1.0,
20.0,,172.0,1.0,
16.0,,82.0,3.0,
15.0,,82.0,3.0,
16.0,,282.0,2.0,
20.0,,282.0,1.0,
19.0,,501.0,2.0,
19.0,,501.0,1.0,
21.0,,501.0,1.0,6107.0
21.0,,501.0,1.0,2414.0
9.0,9.0,501.0,,
7.0,7.0,501.0,,
16.0,,328.0,3.0,
21.0,,328.0,1.0,6200.0
11.0,,292.0,1.0,
16.0,,292.0,2.0,
24.0,,8.0,3.0,5506.0
21.0,,374.0,1.0,5004.0
17.0,,299.0,1.0,
18.0,,412.0,1.0,
21.0,16.0,460.0,1.0,6107.0
14.0,,460.0,1.0,
14.0,14.0,460.0,1.0,
11.0,11.0,460.0,,
22.0,,485.0,2.0,1501.0
21.0,,485.0,1.0,5507.0
11.0,,67.0,3.0,
18.0,,361.0,1.0,
16.0,,244.0,1.0,
24.0,,501.0,1.0,6402.0
21.0,,376.0,1.0,2602.0
18.0,,261.0,2.0,
22.0,,172.0,1.0,4101.0
21.0,,172.0,2.0,6001.0
5.0,5.0,172.0,,
2.0,1.0,172.0,,
18.0,,501.0,1.0,
16.0,,501.0,1.0,
17.0,15.0,501.0,2.0,
22.0,,501.0,1.0,3600.0
22.0,,501.0,1.0,5506.0
18.0,,501.0,1.0,
18.0,,501.0,1.0,
4.0,4.0,501.0,,
13.0,13.0,501.0,1.0,
19.0,,305.0,1.0,
16.0,,0.0,3.0,
16.0,,475.0,1.0,
16.0,,475.0,1.0,
16.0,,475.0,3.0,
20.0,,219.0,2.0,
10.0,,219.0,3.0,
19.0,,170.0,1.0,
18.0,,155.0,1.0,
18.0,,155.0,2.0,
19.0,,160.0,1.0,
16.0,,65.0,3.0,
21.0,,201.0,3.0,2300.0
16.0,,201.0,3.0,
16.0,,103.0,3.0,
22.0,,501.0,1.0,1301.0
22.0,,501.0,1.0,6107.0
19.0,15.0,501.0,1.0,
13.0,12.0,501.0,,
22.0,,469.0,1.0,1901.0
21.0,,469.0,3.0,5200.0
19.0,,64.0,3.0,
21.0,,225.0,1.0,5501.0
19.0,,322.0,3.0,
21.0,,322.0,2.0,5301.0
16.0,,501.0,1.0,
16.0,,501.0,2.0,
16.0,,410.0,1.0,
21.0,,410.0,1.0,6203.0
4.0,3.0,410.0,,
1.0,,410.0,,
19.0,,223.0,3.0,
19.0,,126.0,3.0,
21.0,,413.0,3.0,2304.0
16.0,,413.0,3.0,
18.0,,289.0,1.0,
18.0,,289.0,1.0,
13.0,,136.0,1.0,
17.0,,501.0,3.0,
17.0,,501.0,1.0,
21.0,,501.0,2.0,6002.0
21.0,,501.0,2.0,6200.0
23.0,,501.0,1.0,5098.0
16.0,,501.0,3.0,
16.0,15.0,501.0,3.0,
20.0,,161.0,1.0,
18.0,,161.0,1.0,
7.0,7.0,161.0,,
7.0,7.0,161.0,,
16.0,,224.0,1.0,
5.0,,73.0,3.0,
19.0,,501.0,1.0,
18.0,,501.0,1.0,
16.0,,501.0,1.0,
21.0,,501.0,1.0,6203.0
16.0,,501.0,1.0,
7.0,7.0,501.0,,
16.0,,473.0,1.0,
19.0,,473.0,1.0,
18.0,,473.0,1.0,
19.0,15.0,473.0,2.0,
21.0,,501.0,1.0,5098.0
16.0,,501.0,1.0,
10.0,10.0,501.0,,
7.0,7.0,501.0,,
5.0,5.0,501.0,,
19.0,,501.0,1.0,
19.0,,501.0,1.0,
22.0,,501.0,3.0,6203.0
16.0,,501.0,1.0,
16.0,,501.0,2.0,
19.0,,501.0,1.0,
20.0,,501.0,3.0,
19.0,15.0,501.0,1.0,
6.0,6.0,501.0,,
,,501.0,,
17.0,,501.0,1.0,
19.0,,29.0,3.0,
19.0,,301.0,1.0,
20.0,,301.0,1.0,
12.0,12.0,301.0,,
3.0,3.0,301.0,,
15.0,,301.0,2.0,
20.0,,115.0,2.0,
16.0,,106.0,3.0,
21.0,16.0,208.0,1.0,5003.0
20.0,15.0,361.0,1.0,
22.0,,152.0,1.0,3603.0
16.0,,206.0,3.0,
19.0,,298.0,1.0,
17.0,,501.0,1.0,
21.0,,501.0,1.0,3600.0
16.0,,410.0,1.0,
17.0,,410.0,1.0,
20.0,,283.0,3.0,
18.0,,142.0,1.0,
10.0,9.0,142.0,,
6.0,5.0,142.0,,
18.0,,210.0,3.0,
17.0,,384.0,1.0,
19.0,,384.0,1.0,
16.0,,244.0,2.0,
21.0,,244.0,2.0,6200.0
16.0,,501.0,1.0,
16.0,,501.0,1.0,
20.0,,49.0,1.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
15.0,,501.0,1.0,
16.0,,296.0,3.0,
16.0,,296.0,3.0,
17.0,,431.0,1.0,
17.0,,195.0,1.0,
16.0,,431.0,2.0,
22.0,,470.0,1.0,2309.0
21.0,,268.0,1.0,6207.0
21.0,,298.0,1.0,6203.0
16.0,,170.0,1.0,
16.0,,274.0,1.0,
16.0,,274.0,2.0,
16.0,,239.0,3.0,
18.0,,239.0,3.0,
20.0,,501.0,1.0,
19.0,,462.0,3.0,
16.0,,462.0,1.0,
16.0,,419.0,2.0,
19.0,15.0,196.0,3.0,
16.0,,196.0,3.0,
19.0,,437.0,1.0,
19.0,,437.0,1.0,
11.0,10.0,437.0,,
19.0,,501.0,1.0,
21.0,,501.0,1.0,6200.0
7.0,,501.0,,
18.0,,50.0,2.0,
22.0,,315.0,3.0,5504.0
24.0,,315.0,3.0,3301.0
17.0,,294.0,1.0,
16.0,,294.0,1.0,
16.0,,294.0,1.0,
19.0,15.0,294.0,1.0,
5.0,5.0,294.0,,
4.0,4.0,294.0,,
2.0,2.0,294.0,,
2.0,,294.0,,
18.0,,152.0,1.0,
16.0,,60.0,2.0,
,,152.0,,
20.0,,501.0,3.0,
20.0,,501.0,3.0,
22.0,,501.0,1.0,6203.0
22.0,,501.0,1.0,6102.0
21.0,,501.0,1.0,6203.0
19.0,15.0,501.0,1.0,
14.0,14.0,501.0,1.0,
17.0,,364.0,1.0,
16.0,,364.0,1.0,
12.0,,406.0,3.0,
16.0,,406.0,1.0,
16.0,,406.0,1.0,
16.0,,501.0,1.0,
17.0,,501.0,1.0,
16.0,,325.0,3.0,
16.0,,325.0,2.0,
22.0,,385.0,1.0,6203.0
21.0,,385.0,1.0,6000.0
,,385.0,,
17.0,,212.0,3.0,
16.0,,239.0,3.0,
21.0,,386.0,1.0,6200.0
20.0,,306.0,1.0,
19.0,15.0,386.0,1.0,
14.0,13.0,386.0,3.0,
16.0,,13.0,3.0,
21.0,,501.0,1.0,1103.0
16.0,,501.0,1.0,
16.0,,501.0,1.0,
19.0,15.0,501.0,1.0,
5.0,4.0,501.0,,
16.0,,407.0,3.0,
16.0,,407.0,3.0,
21.0,,289.0,3.0,1302.0
20.0,,289.0,3.0,
22.0,,436.0,1.0,6002.0
21.0,,449.0,3.0,4801.0
24.0,,449.0,3.0,2300.0
19.0,,501.0,3.0,
18.0,,501.0,3.0,
19.0,,468.0,2.0,
16.0,,468.0,1.0,
22.0,,501.0,1.0,6201.0
21.0,,501.0,1.0,5506.0
21.0,16.0,501.0,1.0,5404.0
21.0,,501.0,1.0,6201.0
23.0,,422.0,1.0,3301.0
16.0,,53.0,3.0,
17.0,,351.0,2.0,
19.0,,185.0,1.0,
16.0,,371.0,1.0,
22.0,,501.0,1.0,1401.0
20.0,,501.0,1.0,
19.0,,501.0,1.0,
16.0,,271.0,1.0,
22.0,,501.0,1.0,5301.0
22.0,,501.0,3.0,2300.0
18.0,,501.0,1.0,
21.0,,501.0,1.0,2400.0
18.0,15.0,501.0,3.0,
21.0,,501.0,3.0,2408.0
21.0,,501.0,3.0,2308.0
23.0,,325.0,2.0,2602.0
22.0,,325.0,3.0,5901.0
18.0,,501.0,1.0,
21.0,16.0,501.0,1.0,1401.0
23.0,,490.0,2.0,3700.0
22.0,,490.0,2.0,3600.0
19.0,15.0,291.0,1.0,
16.0,,291.0,1.0,
19.0,,330.0,1.0,
19.0,,191.0,1.0,
17.0,,368.0,1.0,
16.0,,275.0,1.0,
17.0,,200.0,1.0,
21.0,,501.0,1.0,5200.0
21.0,,501.0,1.0,2300.0
16.0,,230.0,3.0,
15.0,,180.0,1.0,
,,,,
,,,,
22.0,,501.0,3.0,3401.0
18.0,,234.0,1.0,
19.0,,234.0,1.0,
6.0,6.0,234.0,,
21.0,,217.0,3.0,5007.0
16.0,,217.0,3.0,
12.0,,191.0,1.0,
12.0,,191.0,3.0,
16.0,,191.0,3.0,
13.0,,78.0,3.0,
21.0,,501.0,2.0,6207.0
18.0,,343.0,3.0,
16.0,,343.0,3.0,
23.0,,501.0,1.0,5501.0
22.0,,501.0,1.0,5506.0
21.0,,122.0,3.0,5403.0
20.0,,501.0,1.0,
16.0,,501.0,1.0,
20.0,,501.0,1.0,
19.0,,501.0,3.0,
15.0,14.0,501.0,1.0,
16.0,,107.0,1.0,
16.0,,107.0,3.0,
24.0,,501.0,1.0,3700.0
22.0,,376.0,1.0,3600.0
20.0,,501.0,1.0,
20.0,,501.0,1.0,
22.0,,392.0,1.0,5404.0
14.0,13.0,392.0,1.0,
11.0,10.0,392.0,,
16.0,,35.0,1.0,
16.0,,257.0,1.0,
8.0,7.0,35.0,,
21.0,,501.0,1.0,2300.0
21.0,,501.0,1.0,2300.0
21.0,,427.0,1.0,3600.0
21.0,,427.0,1.0,4101.0
18.0,,419.0,1.0,
19.0,,419.0,1.0,
21.0,,368.0,1.0,3600.0
22.0,,368.0,3.0,3301.0
16.0,,196.0,1.0,
16.0,14.0,196.0,1.0,
14.0,13.0,196.0,1.0,
19.0,,130.0,3.0,
16.0,,130.0,3.0,
22.0,16.0,501.0,1.0,3600.0
21.0,,501.0,1.0,6107.0
15.0,,181.0,1.0,
18.0,15.0,181.0,1.0,
14.0,14.0,181.0,1.0,
20.0,,430.0,1.0,
18.0,,430.0,1.0,
2.0,2.0,430.0,,
,,430.0,,
21.0,,501.0,1.0,2602.0
15.0,,501.0,1.0,
16.0,,261.0,3.0,
21.0,,261.0,1.0,6200.0
12.0,11.0,261.0,,
8.0,7.0,261.0,,
3.0,2.0,261.0,,
19.0,,174.0,1.0,
1.0,,174.0,,
13.0,,501.0,2.0,
19.0,15.0,501.0,1.0,
20.0,15.0,501.0,2.0,
18.0,15.0,501.0,1.0,
14.0,14.0,35.0,1.0,
18.0,15.0,14.0,1.0,
9.0,9.0,35.0,,
16.0,,35.0,2.0,
19.0,,90.0,1.0,
16.0,,192.0,3.0,
16.0,,110.0,3.0,
19.0,,501.0,3.0,
21.0,,501.0,1.0,5301.0
18.0,,316.0,1.0,
4.0,4.0,501.0,,
2.0,1.0,501.0,,
16.0,,329.0,3.0,
10.0,10.0,329.0,,
8.0,8.0,329.0,,
18.0,15.0,329.0,1.0,
16.0,,8.0,2.0,
19.0,,501.0,2.0,
18.0,,227.0,1.0,
20.0,,227.0,1.0,
16.0,,0.0,3.0,
16.0,,283.0,1.0,
16.0,,205.0,1.0,
19.0,,215.0,1.0,
16.0,,56.0,1.0,
,,215.0,,
10.0,10.0,215.0,,
8.0,8.0,215.0,,
1.0,,215.0,,
20.0,,244.0,3.0,
19.0,15.0,60.0,1.0,
19.0,,197.0,3.0,
20.0,,211.0,2.0,
19.0,,211.0,1.0,
16.0,,93.0,3.0,
21.0,,197.0,1.0,5404.0
16.0,,0.0,1.0,
,,197.0,,
,,197.0,,
16.0,,297.0,1.0,
19.0,,501.0,1.0,
22.0,,501.0,1.0,3401.0
20.0,,282.0,3.0,
21.0,,323.0,1.0,6001.0
14.0,,501.0,1.0,
20.0,,501.0,1.0,
11.0,11.0,501.0,,
10.0,10.0,501.0,,
19.0,,223.0,1.0,
16.0,,298.0,1.0,
14.0,,121.0,3.0,
21.0,,370.0,1.0,2306.0
19.0,,370.0,1.0,
4.0,4.0,370.0,,
2.0,2.0,370.0,,
16.0,,149.0,1.0,
12.0,,149.0,3.0,
16.0,,149.0,3.0,
21.0,,0.0,3.0,3401.0
21.0,,0.0,3.0,2414.0
22.0,,109.0,3.0,2300.0
16.0,,109.0,3.0,
20.0,,188.0,1.0,
21.0,,188.0,2.0,5206.0
5.0,4.0,188.0,,
3.0,2.0,188.0,,
,,188.0,,
16.0,,243.0,3.0,
16.0,,243.0,3.0,
16.0,,179.0,1.0,
21.0,,225.0,1.0,3401.0
4.0,4.0,179.0,,
17.0,,179.0,3.0,
21.0,,217.0,1.0,5502.0
16.0,,247.0,1.0,
19.0,,501.0,3.0,
19.0,,501.0,3.0,
20.0,15.0,215.0,1.0,
19.0,,215.0,3.0,
14.0,13.0,215.0,1.0,
12.0,11.0,215.0,,
21.0,,49.0,1.0,6207.0
21.0,16.0,49.0,2.0,6205.0
16.0,,148.0,3.0,
16.0,,288.0,1.0,
16.0,,288.0,3.0,
22.0,,463.0,1.0,2602.0
22.0,,463.0,3.0,2400.0
17.0,,323.0,3.0,
16.0,,323.0,1.0,
16.0,,179.0,1.0,
16.0,,112.0,1.0,
16.0,,97.0,2.0,
22.0,,501.0,1.0,5005.0
20.0,,501.0,1.0,
10.0,10.0,501.0,,
5.0,5.0,501.0,,
4.0,4.0,501.0,,
19.0,,0.0,3.0,
16.0,,491.0,3.0,
16.0,,491.0,3.0,
19.0,,180.0,3.0,
18.0,,180.0,3.0,
8.0,7.0,180.0,,
14.0,,80.0,3.0,
16.0,,501.0,1.0,
21.0,,263.0,1.0,5506.0
21.0,,501.0,1.0,6107.0
21.0,15.0,501.0,1.0,6107.0
16.0,,501.0,1.0,
20.0,,87.0,1.0,
17.0,,67.0,2.0,
18.0,,45.0,1.0,
16.0,,0.0,2.0,
21.0,,501.0,2.0,5501.0
20.0,,501.0,1.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
19.0,,370.0,1.0,
19.0,,370.0,2.0,
21.0,,501.0,1.0,3700.0
16.0,,208.0,1.0,
1.0,,208.0,,
21.0,,95.0,2.0,6200.0
16.0,,95.0,3.0,
1.0,,168.0,1.0,
17.0,,168.0,1.0,
,,168.0,,
11.0,11.0,168.0,,
22.0,,501.0,1.0,4002.0
22.0,,359.0,1.0,1302.0
21.0,,272.0,1.0,6402.0
16.0,,185.0,2.0,
20.0,,322.0,1.0,
18.0,,180.0,1.0,
5.0,5.0,,,
16.0,,201.0,3.0,
16.0,,201.0,2.0,
18.0,,501.0,1.0,
20.0,,501.0,1.0,
11.0,11.0,501.0,,
16.0,,389.0,1.0,
20.0,,55.0,3.0,
19.0,,501.0,1.0,
21.0,,501.0,1.0,6107.0
16.0,,501.0,1.0,
16.0,,310.0,3.0,
16.0,,310.0,3.0,
23.0,,501.0,1.0,3301.0
21.0,,501.0,1.0,1903.0
22.0,,501.0,1.0,3401.0
21.0,,501.0,1.0,1303.0
16.0,,374.0,1.0,
16.0,,341.0,1.0,
16.0,,374.0,1.0,
16.0,,501.0,3.0,
16.0,,501.0,1.0,
20.0,,501.0,1.0,
22.0,,501.0,1.0,2304.0
16.0,,35.0,2.0,
16.0,,35.0,1.0,
,,35.0,,
16.0,,35.0,1.0,
22.0,,501.0,1.0,5200.0
19.0,,501.0,1.0,
19.0,,501.0,2.0,
16.0,,501.0,2.0,
16.0,,290.0,2.0,
16.0,,346.0,3.0,
21.0,,346.0,3.0,2300.0
20.0,,346.0,1.0,
22.0,,187.0,3.0,1901.0
17.0,,271.0,3.0,
16.0,,271.0,3.0,
16.0,,239.0,1.0,
21.0,,501.0,1.0,5200.0
23.0,,501.0,1.0,6402.0
2.0,1.0,501.0,,
16.0,,268.0,1.0,
18.0,,145.0,1.0,
18.0,,165.0,1.0,
17.0,,409.0,1.0,
16.0,,0.0,2.0,
19.0,,348.0,1.0,
16.0,,348.0,1.0,
16.0,,155.0,3.0,
14.0,,270.0,1.0,
21.0,,218.0,3.0,1100.0
21.0,,218.0,3.0,3301.0
22.0,,363.0,1.0,5501.0
19.0,,250.0,2.0,
22.0,,501.0,1.0,2602.0
24.0,,501.0,1.0,6107.0
19.0,15.0,350.0,1.0,
19.0,,350.0,1.0,
19.0,,179.0,1.0,
24.0,,0.0,2.0,6005.0
16.0,,384.0,1.0,
16.0,,130.0,3.0,
19.0,,501.0,3.0,
16.0,,501.0,3.0,
18.0,,501.0,1.0,
16.0,,501.0,3.0,
16.0,,501.0,3.0,
16.0,,380.0,3.0,
16.0,,380.0,3.0,
16.0,,25.0,3.0,
21.0,,320.0,3.0,5201.0
20.0,,82.0,3.0,
19.0,,382.0,1.0,
16.0,,382.0,1.0,
1.0,,382.0,,
,,382.0,,
20.0,,253.0,1.0,
19.0,,253.0,1.0,
22.0,,501.0,1.0,5901.0
19.0,,343.0,3.0,
21.0,,501.0,1.0,2102.0
21.0,,334.0,1.0,5502.0
21.0,15.0,208.0,1.0,5502.0
21.0,,471.0,1.0,2414.0
22.0,,501.0,1.0,3700.0
21.0,,501.0,3.0,5200.0
9.0,9.0,501.0,,
21.0,,388.0,1.0,5004.0
19.0,,388.0,1.0,
22.0,,501.0,1.0,4007.0
21.0,,501.0,1.0,5502.0
,,501.0,,
21.0,,501.0,1.0,3600.0
10.0,10.0,501.0,,
7.0,7.0,501.0,,
18.0,,501.0,3.0,
19.0,,501.0,3.0,
22.0,,501.0,1.0,1501.0
22.0,,501.0,1.0,2102.0
20.0,,501.0,1.0,
23.0,,501.0,1.0,6108.0
22.0,,309.0,1.0,3700.0
22.0,,309.0,3.0,2305.0
18.0,,309.0,1.0,
10.0,10.0,309.0,,
1.0,,309.0,,
19.0,,309.0,1.0,
20.0,,501.0,1.0,
19.0,,501.0,1.0,
21.0,,365.0,1.0,6109.0
21.0,,298.0,1.0,6000.0
21.0,,179.0,2.0,3604.0
20.0,,179.0,1.0,
2.0,,179.0,,
,,179.0,,
21.0,,236.0,1.0,5200.0
16.0,,236.0,1.0,
19.0,,501.0,1.0,
18.0,,501.0,1.0,
21.0,,476.0,1.0,5901.0
21.0,,476.0,1.0,1901.0
16.0,,447.0,1.0,
19.0,,52.0,3.0,
19.0,,52.0,2.0,
12.0,,458.0,3.0,
16.0,,458.0,1.0,
19.0,,458.0,1.0,
21.0,,432.0,1.0,6105.0
20.0,,432.0,1.0,
16.0,,432.0,3.0,
17.0,,126.0,2.0,
