ID,SCHL,SCHG,POVPIP,WKL,FOD1P
1115,22,16,501,1,6402
1116,21,0,235,1,1901
1117,21,15,0,2,5301
1118,21,0,235,1,2001
1119,19,0,34,2,0
1120,19,0,218,1,0
1121,21,0,100,3,5200
1122,22,0,501,1,3301
1123,22,0,501,1,3301
1124,23,16,501,1,1902
1125,16,0,445,2,0
1126,16,0,445,3,0
1127,21,0,445,1,6200
1128,22,16,501,1,6402
1129,21,0,274,1,3601
1130,21,0,501,1,2602
1131,22,0,501,1,5506
1132,22,0,501,1,5501
1133,10,10,501,0,0
1134,8,8,501,0,0
1135,21,16,0,3,1904
1136,21,0,425,1,5506
1137,21,0,38,1,3301
1138,22,0,501,1,2408
1139,21,0,501,1,6103
1140,16,0,142,2,0
1141,21,0,501,1,6209
1142,22,0,501,1,5506
1143,22,0,501,1,2304
1144,23,0,163,1,6203
1145,22,0,163,1,5502
1146,24,0,501,1,5007
1147,21,0,309,1,1301
1148,18,0,65,3,0
1149,22,0,501,1,6107
1150,22,0,501,1,1401
1151,2,1,501,0,0
1152,0,0,501,0,0
1153,0,0,501,0,0
1154,19,15,360,1,0
1155,22,0,501,1,2406
1156,22,0,501,1,2406
1157,7,7,501,0,0
1158,16,0,134,1,0
1159,21,0,488,1,5506
1160,21,0,501,1,6402
1161,21,0,501,1,5506
1162,21,0,501,1,6206
1163,22,0,501,1,2602
1164,16,0,211,1,0
1165,19,0,21,3,0
1166,16,0,61,3,0
1167,22,0,501,1,3700
1168,21,0,495,1,5501
1169,22,0,501,1,4001
1170,21,0,501,1,2314
1171,16,14,501,3,0
1172,13,12,501,3,0
1173,9,8,501,0,0
1174,21,0,390,1,3604
1175,22,0,501,1,4007
1176,21,0,390,1,1901
1177,16,0,253,3,0
1178,8,7,253,0,0
1179,21,0,501,1,5500
1180,21,0,313,3,5200
1181,19,0,382,1,0
1182,16,0,501,3,0
1183,16,0,501,3,0
1184,21,16,501,1,1501
1185,21,0,501,1,2102
1186,19,0,206,3,0
1187,12,0,206,3,0
1188,22,0,283,1,3301
1189,1,1,283,0,0
1190,0,0,283,0,0
1191,18,0,485,1,0
1192,21,0,449,1,2603
1193,19,0,293,3,0
1194,20,0,293,1,0
1195,19,0,293,1,0
1196,16,0,191,3,0
1197,16,0,191,1,0
1198,16,0,95,3,0
1199,21,0,501,3,1401
1200,21,0,501,2,2311
1201,21,0,501,1,6200
1202,21,0,501,1,6002
1203,21,0,429,1,5501
1204,21,0,501,1,5501
1205,21,0,501,1,1301
1206,21,0,501,2,6004
1207,21,0,398,1,1501
1208,21,0,492,1,1401
1209,21,0,501,1,1501
1210,22,0,367,1,5505
1211,21,0,367,1,5506
1212,21,0,195,2,3600
1213,22,0,501,1,6200
1214,21,0,501,1,5505
1215,21,0,501,1,5505
1216,0,0,501,0,0
1217,23,0,375,1,3301
1218,22,0,312,1,5007
1219,19,15,501,1,0
1220,18,15,179,1,0
1221,16,0,207,1,0
1222,21,16,23,2,3600
1223,21,16,23,1,6106
1224,21,16,7,1,5200
1225,21,16,30,1,3601
1226,21,0,501,1,1901
1227,21,16,88,1,3702
1228,21,0,501,1,3702
1229,22,16,299,1,5200
1230,21,0,501,3,6200
1231,22,0,501,1,6207
1232,22,0,501,1,5501
1233,13,12,501,0,0
1234,11,10,501,0,0
1235,16,0,501,1,0
1236,16,0,501,1,0
1237,14,13,501,1,0
1238,24,0,501,1,5505
1239,22,16,501,2,5506
1240,21,0,417,1,4801
1241,21,0,347,1,6402
1242,24,0,210,2,5506
1243,22,0,501,1,5506
1244,23,0,501,1,3600
1245,24,16,501,1,6402
1246,0,0,501,0,0
1247,16,0,501,2,0
1248,22,0,501,1,5301
1249,24,0,501,1,5200
1250,21,0,501,1,6203
1251,21,0,501,1,6200
1252,21,16,501,2,6402
1253,21,0,501,1,2401
1254,13,0,67,3,0
1255,21,0,111,3,6201
1256,21,0,501,1,6200
1257,16,0,230,1,0
1258,21,16,307,1,5506
1259,21,16,230,1,6000
1260,24,0,78,1,2102
1261,21,0,388,1,1903
1262,21,0,501,1,5505
1263,22,0,501,1,6207
1264,22,16,501,1,5506
1265,21,0,501,1,2602
1266,13,12,66,3,0
1267,11,0,0,3,0
1268,22,0,501,1,5506
1269,21,0,501,1,6001
1270,22,16,501,2,3401
1271,22,0,501,1,2102
1272,22,0,501,1,5506
1273,22,0,501,1,5506
1274,22,0,501,1,2499
1275,14,0,71,3,0
1276,23,0,501,1,5505
1277,14,0,121,3,0
1278,14,0,121,1,0
1279,22,0,501,1,5506
1280,19,0,311,1,0
1281,18,0,0,3,0
1282,14,0,163,1,0
1283,19,0,163,1,0
1284,7,6,163,0,0
1285,5,4,163,0,0
1286,2,2,163,0,0
1287,22,0,356,1,6402
1288,22,0,356,1,1301
1289,5,4,356,0,0
1290,3,2,356,0,0
1291,19,0,310,3,0
1292,22,0,501,1,6203
1293,21,0,371,1,4001
1294,24,16,60,1,5007
1295,16,0,91,1,0
1296,19,0,135,2,0
1297,19,15,135,3,0
1298,16,0,135,1,0
1299,19,15,135,3,0
1300,9,9,135,0,0
1301,8,8,135,0,0
1302,7,7,135,0,0
1303,5,5,135,0,0
1304,2,2,135,0,0
1305,22,0,0,2,6099
1306,18,0,501,3,0
1307,16,0,117,1,0
1308,16,0,101,1,0
1309,22,16,0,2,5506
1310,21,0,300,1,1901
1311,22,0,501,1,6207
1312,21,16,501,1,3301
1313,21,16,501,1,6206
1314,16,0,501,1,0
1315,16,0,501,3,0
1316,19,15,501,1,0
1317,21,0,501,3,5003
1318,20,0,501,3,0
1319,19,0,501,1,0
1320,21,0,501,1,6001
1321,23,0,501,1,5501
1322,1,1,501,0,0
1323,0,0,501,0,0
1324,24,0,501,1,1301
1325,21,16,501,1,3600
1326,21,0,400,1,1904
1327,19,0,360,1,0
1328,16,0,360,1,0
1329,18,0,360,1,0
1330,19,15,360,1,0
1331,3,2,360,0,0
1332,21,0,501,1,5506
1333,10,10,501,0,0
1334,22,16,501,1,5200
1335,21,0,501,1,2102
1336,22,0,501,1,5506
1337,23,0,501,1,3301
1338,23,0,501,1,5506
1339,21,0,0,2,3401
1340,8,7,0,0,0
1341,21,0,466,1,6211
1342,22,0,501,1,5506
1343,16,0,501,2,0
1344,22,0,344,3,2304
1345,21,0,501,1,1104
1346,21,0,501,1,5501
1347,22,0,501,1,5501
1348,21,0,501,1,6207
1349,24,0,501,1,3600
1350,19,0,214,1,0
1351,19,15,214,1,0
1352,16,0,469,1,0
1353,22,0,501,1,6107
1354,24,0,501,1,6107
1355,22,0,501,1,2412
1356,21,0,501,1,6107
1357,17,0,0,3,0
1358,13,0,77,3,0
1359,22,16,501,1,5301
1360,21,0,501,2,1903
1361,5,4,501,0,0
1362,3,2,501,0,0
1363,19,0,501,2,0
1364,24,0,501,1,5003
1365,22,0,291,3,5506
1366,21,0,501,1,3301
1367,20,0,492,1,0
1368,21,0,501,1,1401
1369,21,0,501,3,6107
1370,22,0,501,3,2408
1371,22,0,501,1,5501
1372,4,3,501,0,0
1373,22,0,489,2,6402
1374,8,0,25,2,0
1375,14,0,25,1,0
1376,7,7,25,0,0
1377,22,0,341,3,5200
1378,17,0,28,3,0
1379,22,0,501,1,5501
1380,23,0,501,1,5506
1381,23,0,501,1,5098
1382,23,0,501,1,5506
1383,22,0,501,1,1902
1384,19,0,76,3,0
1385,22,0,501,1,5200
1386,22,0,501,1,2309
1387,15,0,287,3,0
1388,21,0,501,1,6200
1389,21,0,501,1,6211
1390,22,0,501,1,6107
1391,24,0,501,3,3600
1392,22,0,501,3,6107
1393,21,0,446,1,5402
1394,21,0,501,1,6002
1395,22,0,281,1,6207
1396,23,0,501,1,4001
1397,21,0,501,1,3301
1398,22,0,501,1,5506
1399,22,0,501,1,5506
1400,0,0,501,0,0
1401,0,0,501,0,0
1402,21,0,487,3,6006
1403,14,0,10,3,0
1404,21,0,501,1,6200
1405,19,0,0,3,0
1406,24,0,501,1,5501
1407,22,16,501,1,6402
1408,17,0,236,1,0
1409,23,0,469,1,5506
1410,17,0,501,1,0
1411,21,0,433,1,5506
1412,20,0,501,2,0
1413,21,0,109,2,6203
1414,16,0,0,3,0
1415,23,0,501,1,5200
1416,18,0,39,1,0
1417,9,0,236,1,0
1418,13,0,236,1,0
1419,22,0,501,1,3600
1420,24,0,501,1,6006
1421,21,0,369,1,6200
1422,16,0,126,3,0
1423,21,0,126,1,5301
1424,21,0,89,3,2307
1425,21,0,89,2,3301
1426,19,0,501,1,0
1427,21,0,464,1,2414
1428,21,0,371,1,2603
1429,21,0,501,1,5505
1430,22,0,501,1,5506
1431,21,0,501,3,2408
1432,16,0,501,3,0
1433,22,0,501,1,6402
1434,22,0,497,2,3501
1435,18,0,501,1,0
1436,21,0,491,1,6203
1437,20,0,501,1,0
1438,21,0,501,1,3600
1439,16,0,74,3,0
1440,20,0,40,1,0
1441,15,0,501,3,0
1442,20,0,30,3,0
1443,21,0,501,1,1301
1444,21,0,501,1,6402
1445,21,0,501,1,3700
1446,24,0,501,1,2400
1447,21,0,501,1,5501
1448,21,0,501,1,6001
1449,21,0,501,1,6203
1450,22,0,501,1,5501
1451,17,0,453,1,0
1452,19,15,453,1,0
1453,21,0,501,1,5506
1454,21,0,421,1,5506
1455,16,0,119,3,0
1456,18,0,119,3,0
1457,22,0,345,1,5506
1458,21,0,313,1,1301
1459,22,0,501,1,5506
1460,21,0,501,1,1902
1461,22,0,501,1,5506
1462,13,0,84,3,0
1463,17,0,349,3,0
1464,18,0,349,1,0
1465,15,0,349,1,0
1466,16,0,349,3,0
1467,12,11,349,0,0
1468,1,1,349,0,0
1469,21,0,501,1,1901
1470,21,0,501,1,6402
1471,11,11,501,2,0
1472,13,13,501,1,0
1473,20,0,217,1,0
1474,22,0,366,3,5098
1475,18,0,208,2,0
1476,18,0,208,1,0
1477,16,0,208,2,0
1478,17,0,208,1,0
1479,24,0,501,1,5201
1480,21,0,501,1,2306
1481,21,0,501,1,2100
1482,22,0,447,1,3699
1483,21,0,501,1,2102
1484,21,0,333,1,1904
1485,22,0,501,2,1401
1486,22,0,501,3,5506
1487,24,0,501,1,3600
1488,21,0,501,1,5502
1489,10,0,267,3,0
1490,21,0,427,1,5507
1491,22,0,501,1,6002
1492,13,0,0,3,0
1493,19,0,0,3,0
1494,22,0,501,1,1902
1495,22,0,501,1,3301
1496,0,0,501,0,0
1497,22,0,501,1,5506
1498,21,16,290,1,5503
1499,21,0,352,1,2603
1500,16,0,175,3,0
1501,16,0,175,1,0
1502,16,0,175,3,0
1503,23,0,501,1,5506
1504,21,0,501,2,1902
1505,22,0,501,1,3301
1506,19,0,501,1,0
1507,22,0,501,1,6201
1508,21,0,501,1,5200
1509,22,0,501,1,5501
1510,21,16,501,1,5500
1511,22,0,501,1,2602
1512,23,0,501,1,6402
1513,23,0,501,1,5506
1514,23,0,501,1,5506
1515,21,0,501,1,6201
1516,8,7,501,0,0
1517,21,0,501,1,3301
1518,21,0,501,3,3606
1519,23,0,501,3,4801
1520,21,0,501,2,3301
1521,21,0,501,3,2399
1522,21,0,501,1,5200
1523,21,0,73,1,3401
1524,19,0,377,2,0
1525,18,15,377,1,0
1526,15,0,501,1,0
1527,15,0,501,1,0
1528,22,0,449,1,6005
1529,22,0,441,1,5504
1530,19,15,352,1,0
1531,19,15,352,1,0
1532,3,3,352,0,0
1533,4,3,352,0,0
1534,5,5,352,0,0
1535,2,1,352,0,0
1536,0,0,352,0,0
1537,0,0,352,0,0
1538,16,0,352,3,0
1539,19,15,352,1,0
1540,21,0,501,1,5402
1541,21,0,501,1,5501
1542,23,0,501,1,5501
1543,16,0,151,3,0
1544,20,0,201,1,0
1545,9,9,201,0,0
1546,8,8,201,0,0
1547,22,0,501,1,3301
1548,19,0,390,1,0
1549,19,0,7,3,0
1550,21,0,501,3,1903
1551,19,0,29,3,0
1552,2,1,29,0,0
1553,21,0,501,1,4801
1554,23,0,501,1,3301
1555,20,0,501,1,0
1556,19,15,501,1,0
1557,22,0,501,1,3301
1558,21,0,501,1,5200
1559,21,0,501,1,6203
1560,23,0,501,1,5506
1561,21,0,501,1,5506
1562,13,0,81,3,0
1563,19,0,453,1,0
1564,16,14,453,3,0
1565,22,0,393,1,5505
1566,22,0,393,1,5505
1567,22,0,501,1,1501
1568,21,0,501,1,5503
1569,13,0,0,3,0
1570,21,0,481,1,6211
1571,23,0,501,1,4101
1572,21,0,372,1,3301
1573,22,0,463,1,5504
1574,22,16,135,1,2410
1575,19,0,455,3,0
1576,19,0,455,3,0
1577,19,0,455,1,0
1578,21,0,467,1,3301
1579,22,0,396,1,4007
1580,21,16,396,1,6110
1581,21,0,501,1,5506
1582,21,0,241,1,6007
1583,21,0,258,1,1501
1584,23,0,501,1,5501
1585,21,0,501,1,5506
1586,21,0,501,1,1903
1587,17,0,206,2,0
1588,16,0,206,3,0
1589,19,0,206,1,0
1590,19,0,406,1,0
1591,22,0,501,1,2102
1592,15,0,501,1,0
1593,21,0,501,3,6200
1594,16,0,501,3,0
1595,16,0,168,3,0
1596,17,0,168,1,0
1597,21,0,501,1,2100
1598,22,0,501,1,5200
1599,14,14,501,1,0
1600,0,0,501,0,0
1601,17,0,69,3,0
1602,19,0,411,1,0
1603,19,0,411,1,0
1604,14,13,411,3,0
1605,13,12,411,3,0
1606,10,9,411,0,0
1607,21,0,274,1,5200
1608,13,0,0,3,0
1609,24,0,501,3,1401
1610,22,0,501,2,6107
1611,22,0,501,1,2400
1612,22,0,501,2,5501
1613,19,0,383,1,0
1614,23,0,501,1,2412
1615,19,0,493,1,0
1616,22,0,501,1,2102
1617,20,0,501,1,0
1618,21,0,501,1,5501
1619,23,0,501,1,3301
1620,23,0,501,1,5506
1621,3,3,501,0,0
1622,2,1,501,0,0
1623,0,0,501,0,0
1624,0,0,501,0,0
1625,21,0,501,1,2102
1626,22,0,501,1,5506
1627,6,6,501,0,0
1628,4,3,501,0,0
1629,2,1,501,0,0
1630,21,0,76,1,1401
1631,23,0,501,1,5200
1632,9,0,13,3,0
1633,23,0,501,3,3600
1634,21,0,501,1,6207
1635,21,0,501,1,5502
1636,23,0,501,1,5506
1637,22,0,442,2,5506
1638,24,0,442,1,5200
1639,21,0,501,1,5501
1640,21,0,501,1,5501
1641,21,0,501,2,6211
1642,0,0,501,0,0
1643,0,0,501,0,0
1644,16,0,7,1,0
1645,16,0,33,3,0
1646,16,0,33,2,0
1647,16,0,501,1,0
1648,21,0,309,1,6402
1649,21,0,501,1,6107
1650,11,0,501,3,0
1651,16,0,280,1,0
1652,14,0,231,1,0
1653,13,13,231,1,0
1654,11,11,231,0,0
1655,2,0,231,0,0
1656,21,0,501,1,5507
1657,11,11,501,0,0
1658,16,0,462,1,0
1659,21,0,501,1,4007
1660,22,0,501,1,2304
1661,1,1,501,0,0
1662,0,0,0,0,0
1663,21,0,501,1,3611
1664,21,0,501,1,5501
1665,22,0,501,1,6402
1666,24,0,501,1,2400
1667,24,0,501,1,5004
1668,10,10,501,0,0
1669,21,0,371,1,6202
1670,21,16,0,2,6102
1671,13,0,120,3,0
1672,19,15,3,1,0
1673,19,15,30,1,0
1674,19,15,24,1,0
1675,21,0,501,1,6402
1676,21,0,501,1,6003
1677,22,0,346,1,3401
1678,16,0,346,1,0
1679,22,0,501,1,5506
1680,23,0,501,1,2414
1681,22,0,501,1,2501
1682,21,0,501,1,3600
1683,21,0,501,1,3301
1684,21,0,501,1,6402
1685,1,1,501,0,0
1686,0,0,501,0,0
1687,22,0,501,3,5200
1688,22,0,501,3,5500
1689,19,15,501,1,0
1690,22,0,501,1,5501
1691,21,0,501,1,2300
1692,5,5,501,0,0
1693,21,0,204,2,6000
1694,21,0,204,1,6100
1695,16,0,204,1,0
1696,14,14,204,2,0
1697,12,12,204,0,0
1698,4,3,204,0,0
1699,14,0,262,3,0
1700,16,0,262,3,0
1701,20,0,501,3,0
1702,14,0,501,1,0
1703,1,0,501,1,0
1704,1,1,501,0,0
1705,0,0,501,0,0
1706,21,0,501,1,3600
1707,21,0,501,1,6206
1708,16,0,444,3,0
1709,18,0,444,1,0
1710,22,16,444,1,6200
1711,22,0,501,1,3600
1712,22,0,501,1,5505
1713,0,0,501,0,0
1714,16,0,501,1,0
1715,14,0,501,1,0
1716,22,0,501,1,5506
1717,22,0,501,1,3600
1718,22,0,108,1,1501
1719,22,0,23,1,6107
1720,21,15,23,1,3600
1721,21,15,155,3,5505
1722,20,0,190,2,0
1723,21,0,501,1,1902
1724,13,0,11,3,0
1725,22,0,501,1,5507
1726,21,0,501,2,2304
1727,20,0,501,1,0
1728,6,0,66,3,0
1729,9,0,66,3,0
1730,13,12,66,1,0
1731,21,15,465,1,4901
1732,22,0,501,1,5506
1733,22,16,347,2,3600
1734,19,0,347,1,0
1735,19,0,421,1,0
1736,17,0,289,1,0
1737,16,0,289,1,0
1738,8,8,289,0,0
1739,21,0,501,1,2408
1740,21,15,72,3,3301
1741,21,0,501,1,6207
1742,21,16,501,1,6201
1743,22,16,501,1,6209
1744,22,0,501,1,1903
1745,20,0,30,3,0
1746,16,0,30,2,0
1747,14,14,30,3,0
1748,11,11,30,0,0
1749,16,0,30,1,0
1750,16,0,30,3,0
1751,16,0,101,3,0
1752,21,0,501,1,6000
1753,22,0,501,1,6000
1754,21,0,501,1,5501
1755,23,0,501,1,1501
1756,16,0,253,1,0
1757,21,0,268,1,6207
1758,20,0,501,2,0
1759,17,0,0,2,0
1760,22,0,501,1,2105
1761,23,0,311,3,5003
1762,22,0,501,1,3301
1763,22,0,501,1,6207
1764,3,3,501,0,0
1765,1,1,501,0,0
1766,23,0,501,1,6106
1767,22,0,501,3,1901
1768,22,0,501,1,2400
1769,21,0,475,1,1901
1770,22,16,501,1,5501
1771,21,0,384,1,5601
1772,21,0,38,1,6207
1773,21,0,38,1,2419
1774,23,0,501,3,6402
1775,22,0,412,1,5501
1776,16,0,466,1,0
1777,22,0,501,1,5506
1778,22,0,501,1,5505
1779,0,0,501,0,0
1780,19,15,76,1,0
1781,22,0,501,1,3301
1782,19,0,120,2,0
1783,19,0,120,3,0
1784,21,16,439,1,6402
1785,21,0,439,1,3701
1786,0,0,439,0,0
1787,21,0,501,1,2102
1788,22,0,418,1,1303
1789,21,0,501,1,6207
1790,21,0,419,1,5506
1791,19,0,218,3,0
1792,14,14,218,1,0
1793,22,0,501,1,5506
1794,16,0,501,1,0
1795,16,0,295,1,0
1796,17,0,295,3,0
1797,19,0,295,1,0
1798,21,0,295,1,5506
1799,11,11,295,0,0
1800,0,0,295,0,0
1801,0,0,295,0,0
1802,21,0,501,1,1903
1803,1,1,501,0,0
1804,22,0,501,1,1901
1805,23,16,272,1,6207
1806,18,0,498,3,0
1807,22,0,498,1,5506
1808,16,0,130,1,0
1809,21,0,501,1,6201
1810,15,0,501,1,0
1811,17,0,501,3,0
1812,16,0,23,3,0
1813,21,0,350,1,1901
1814,12,12,350,0,0
1815,22,0,501,2,5507
1816,21,0,243,1,6107
1817,14,14,243,3,0
1818,21,0,501,1,6000
1819,21,0,501,1,6000
1820,21,0,197,3,2304
1821,21,0,410,1,5506
1822,22,16,445,1,6402
1823,24,0,501,1,5506
1824,22,0,501,1,6201
1825,9,8,501,0,0
1826,8,7,501,0,0
1827,21,16,501,1,5301
1828,19,0,220,3,0
1829,16,0,305,1,0
1830,16,0,305,1,0
1831,1,1,305,0,0
1832,22,0,501,1,6203
1833,21,0,501,1,2100
1834,18,0,501,1,0
1835,17,0,501,1,0
1836,19,0,501,1,0
1837,16,0,501,1,0
1838,19,0,501,1,0
1839,19,0,501,2,0
1840,21,0,501,2,1901
1841,21,0,501,1,1401
1842,21,0,501,1,5301
1843,21,0,501,1,2102
1844,22,0,501,1,5003
1845,22,0,501,1,5501
1846,19,0,209,1,0
1847,17,0,209,1,0
1848,19,15,209,1,0
1849,10,10,209,0,0
1850,14,0,27,1,0
1851,7,7,27,0,0
1852,6,6,27,0,0
1853,2,2,27,0,0
1854,22,0,469,1,4101
1855,23,0,469,1,5507
1856,3,0,469,0,0
1857,3,2,469,0,0
1858,21,0,74,1,1903
1859,24,0,501,1,2407
1860,22,0,501,3,3301
1861,5,5,501,0,0
1862,3,3,501,0,0
1863,21,0,208,1,6205
1864,21,15,385,1,3301
1865,13,0,84,3,0
1866,21,0,501,1,5402
1867,21,0,501,1,5506
1868,0,0,501,0,0
1869,23,0,501,1,5506
1870,8,8,501,0,0
1871,8,8,501,0,0
1872,21,16,39,1,1301
1873,23,0,501,1,6006
1874,21,0,501,1,6203
1875,19,0,192,1,0
1876,1,2,192,0,0
1877,0,0,192,0,0
1878,21,16,19,1,6402
1879,22,0,501,1,5506
1880,22,0,132,3,5404
1881,22,0,501,1,1902
1882,21,0,501,1,6201
1883,16,0,173,3,0
1884,19,15,155,1,0
1885,22,0,501,1,6109
1886,21,0,501,1,6402
1887,12,11,501,0,0
1888,8,8,501,0,0
1889,6,5,501,0,0
1890,19,0,96,2,0
1891,19,0,96,1,0
1892,20,0,96,1,0
1893,21,0,96,2,5200
1894,18,15,96,1,0
1895,9,0,96,3,0
1896,23,0,501,1,2500
1897,23,0,501,3,3301
1898,19,15,469,1,0
1899,16,0,234,1,0
1900,22,0,501,1,1501
1901,22,0,501,1,2400
1902,2,1,501,0,0
1903,20,15,390,1,0
1904,21,0,501,1,1902
1905,22,0,386,1,2306
1906,16,15,39,1,0
1907,16,15,70,1,0
1908,22,0,395,1,1901
1909,12,0,395,1,0
1910,1,1,395,0,0
1911,0,0,395,0,0
1912,22,16,46,1,5506
1913,21,0,309,1,6402
1914,22,0,188,1,5402
1915,21,0,501,1,3702
1916,21,0,501,1,5505
1917,21,0,501,1,3702
1918,21,0,364,1,3301
1919,22,0,449,1,2414
1920,2,1,449,0,0
1921,1,1,449,0,0
1922,19,0,0,2,0
1923,21,0,273,1,6001
1924,19,0,273,1,0
1925,20,0,501,1,0
1926,19,0,182,1,0
1927,18,0,182,3,0
1928,16,0,182,1,0
1929,5,0,182,0,0
1930,22,0,501,1,2602
1931,19,0,501,1,0
1932,21,0,357,1,5502
1933,21,0,274,1,5506
1934,21,0,431,1,6110
1935,24,0,501,1,3401
1936,18,0,490,1,0
1937,17,0,490,1,0
1938,0,0,490,0,0
1939,21,0,501,1,6203
1940,24,0,237,3,4801
1941,21,16,501,1,6203
1942,21,0,501,1,6402
1943,23,0,501,1,4001
1944,23,0,501,1,5506
1945,0,0,501,0,0
1946,0,0,501,0,0
1947,10,0,92,3,0
1948,21,0,108,1,1901
1949,22,0,501,1,4801
1950,22,0,501,1,5501
1951,20,0,205,1,0
1952,13,12,205,3,0
1953,16,0,140,1,0
1954,19,0,467,2,0
1955,22,0,501,1,6203
1956,22,0,501,1,5404
1957,16,0,501,1,0
1958,21,16,501,1,4101
1959,21,0,501,3,3600
1960,16,0,501,1,0
1961,16,0,70,3,0
1962,21,0,501,1,2314
1963,24,0,501,1,6105
1964,8,8,501,0,0
1965,22,0,501,1,6210
1966,23,0,501,1,5505
1967,23,0,501,1,2602
1968,22,0,372,1,6200
1969,21,0,501,1,5507
1970,22,0,501,1,4001
1971,22,0,501,1,6107
1972,21,0,501,1,6201
1973,23,0,501,1,4007
1974,22,0,501,1,2402
1975,22,0,13,2,3301
1976,16,0,357,1,0
1977,17,0,357,1,0
1978,23,0,501,1,5506
1979,23,0,501,1,3604
1980,0,0,501,0,0
1981,24,0,501,1,2410
1982,21,0,501,1,5507
1983,24,0,501,1,5506
1984,23,0,501,1,3301
1985,21,0,501,1,3700
1986,16,0,210,2,0
1987,22,0,501,1,5506
1988,21,0,501,1,5506
1989,0,0,501,0,0
1990,19,0,501,1,0
1991,20,15,501,1,0
1992,18,15,230,1,0
1993,23,0,501,2,3301
1994,24,0,323,1,2408
1995,21,0,323,1,2901
1996,13,13,230,1,0
1997,16,0,0,3,0
1998,22,0,501,1,6203
1999,22,0,501,1,5506
2000,16,0,347,1,0
2001,11,11,347,0,0
2002,21,0,467,1,5506
2003,19,0,64,3,0
2004,19,0,64,1,0
2005,16,0,64,1,0
2006,22,15,501,3,2309
2007,16,0,501,1,0
2008,22,0,501,1,1301
2009,23,0,501,1,1901
2010,22,0,501,1,6004
2011,16,0,348,1,0
2012,13,13,348,3,0
2013,16,0,348,1,0
2014,18,0,383,1,0
2015,16,0,78,3,0
2016,22,0,420,1,5506
2017,22,16,501,1,6402
2018,21,0,398,1,5506
2019,22,0,501,2,6102
2020,23,0,501,3,5506
2021,22,0,501,1,5506
2022,20,0,437,1,0
2023,23,0,501,1,5506
2024,20,0,501,1,0
2025,16,15,501,2,0
2026,22,0,501,1,5505
2027,22,0,501,1,6402
2028,11,11,501,0,0
2029,17,0,376,1,0
2030,17,0,195,1,0
2031,21,0,140,1,1902
2032,22,0,311,1,2300
2033,6,6,311,0,0
2034,21,0,311,1,3301
2035,19,0,311,3,0
2036,22,0,501,1,5506
2037,23,0,0,2,5506
2038,16,0,470,1,0
2039,16,0,470,1,0
2040,16,0,180,1,0
2041,8,7,180,0,0
2042,16,0,501,3,0
2043,16,0,116,1,0
2044,21,16,0,2,5200
2045,21,16,0,3,5506
2046,21,0,501,1,3301
2047,10,0,37,3,0
2048,20,0,51,1,0
2049,24,0,501,1,5506
2050,23,0,501,1,6402
2051,21,0,501,1,5506
2052,24,0,501,1,5501
2053,24,0,501,1,5501
2054,22,0,501,1,3301
2055,21,0,501,1,6206
2056,13,0,501,0,0
2057,24,0,501,1,6402
2058,22,0,501,1,6402
2059,23,0,501,1,5506
2060,21,0,501,1,2304
2061,0,0,501,0,0
2062,21,0,243,1,6402
2063,20,0,243,2,0
2064,16,0,501,3,0
2065,19,0,501,1,0
2066,5,4,501,0,0
2067,21,0,501,1,2408
2068,1,0,501,3,0
2069,1,0,501,3,0
2070,16,0,274,1,0
2071,23,0,501,1,5506
2072,23,0,501,1,5505
2073,21,16,54,1,3600
2074,16,0,252,3,0
2075,14,14,252,1,0
2076,16,0,132,3,0
2077,24,0,309,1,4901
2078,21,0,501,1,3301
2079,21,0,501,1,6206
2080,21,0,501,3,2901
2081,21,0,501,1,6402
2082,23,0,501,1,5506
2083,24,0,501,1,5200
2084,23,0,501,1,5506
2085,23,0,501,1,2603
2086,22,0,0,1,1301
2087,21,0,407,3,2602
2088,19,0,66,3,0
2089,9,9,66,0,0
2090,21,0,501,1,5506
2091,23,0,501,1,5506
2092,21,0,329,1,5506
2093,18,0,371,1,0
2094,21,0,358,1,6000
2095,14,0,65,3,0
2096,23,0,501,1,5506
2097,21,0,501,1,6207
2098,16,0,65,3,0
2099,17,0,65,3,0
2100,22,0,501,1,5003
2101,21,16,501,1,5506
2102,21,0,501,1,1401
2103,23,0,422,1,4801
2104,21,0,429,1,1104
2105,23,0,501,1,6402
2106,23,0,501,1,5506
2107,22,0,501,1,1501
2108,23,0,501,1,6201
2109,4,4,501,0,0
2110,2,2,501,0,0
2111,23,0,501,1,6207
2112,22,0,501,1,1904
2113,21,0,318,2,3700
2114,19,0,501,1,0
2115,21,0,0,2,6002
2116,23,16,501,1,5003
2117,22,16,501,3,6102
2118,22,0,501,1,5599
2119,21,0,501,1,1901
2120,23,0,501,1,6207
2121,18,0,501,1,0
2122,21,0,501,1,3700
2123,19,0,299,3,0
2124,21,0,299,1,6109
2125,22,0,474,1,5505
2126,21,0,501,1,5506
2127,22,0,501,1,5506
2128,23,0,501,1,5506
2129,19,0,206,1,0
2130,21,0,501,1,5402
2131,21,0,501,1,5200
2132,21,0,501,1,5402
2133,21,0,501,1,6203
2134,19,0,501,3,0
2135,21,0,501,1,4001
2136,21,0,501,1,2499
2137,22,0,460,2,2303
2138,16,0,299,3,0
2139,17,0,299,3,0
2140,18,0,299,3,0
2141,21,0,383,1,6203
2142,22,0,501,2,1902
2143,23,0,501,2,5501
